COUNTRY,CITY,
AUSTRALIA,MORETON, 
AUSTRALIA,MORNEY, 
AUSTRALIA,MORNINGTON, 
AUSTRALIA,MOROAK, 
AUSTRALIA,MORUYA, 
AUSTRALIA,MOUNT BARNETT, 
AUSTRALIA,MOUNT BUFFALO, 
AUSTRALIA,MOUNT CAVENAGH, 
AUSTRALIA,MOUNT FULL STOP, 
AUSTRALIA,MOUNT GAMBIER, 
AUSTRALIA,MOUNT GUNSON, 
AUSTRALIA,MOUNT HOTHAM, 
AUSTRALIA,MOUNT HOUSE, 
AUSTRALIA,MOUNT ISA, 
AUSTRALIA,MOUNT KEITH, 
AUSTRALIA,MOUNT MAGNET, 
AUSTRALIA,MOUNT SANDFORD, 
AUSTRALIA,MOUNT SWAN, 
AUSTRALIA,MOUNTAIN VALLEY, 
AUSTRALIA,MOURILYAN, 
AUSTRALIA,MUCCAN, 
AUSTRALIA,MUDGEE, 
AUSTRALIA,MULGA PARK, 
AUSTRALIA,MULKA, 
AUSTRALIA,MULLEWA, 
AUSTRALIA,MUNGERANIE, 
AUSTRALIA,MURRAY ISLAND, 
AUSTRALIA,MUSGRAVE, 
AUSTRALIA,MUTTABURRA, 
AUSTRALIA,MYROODAH, 
AUSTRALIA,NAMBOUR, 
AUSTRALIA,NAMBUCCA HEADS, 
AUSTRALIA,NAPPA MERRY, 
AUSTRALIA,NAPPERBY, 
AUSTRALIA,NARACOORTE, 
AUSTRALIA,NARRABRI, 
AUSTRALIA,NARRANDERA, 
AUSTRALIA,NARROGIN, 
AUSTRALIA,NEW MOON, 
AUSTRALIA,NEWCASTLE, 
AUSTRALIA,NEWCASTLE/BELMONT, 
AUSTRALIA,NEWMAN, 
AUSTRALIA,NEWRY, 
AUSTRALIA,NGUKURR, 
AUSTRALIA,NICHOLSON, 
AUSTRALIA,NIFTY, 
AUSTRALIA,NOONKANBAH, 
AUSTRALIA,NOOSA, 
AUSTRALIA,NOOSAVILLE, 
AUSTRALIA,NORMANTON, 
AUSTRALIA,NORSEMAN, 
AUSTRALIA,NOWRA, 
AUSTRALIA,NULLAGINE, 
AUSTRALIA,NULLARBOR, 
AUSTRALIA,NUMBULWAR, 
AUSTRALIA,NUTWOOD DOWNS, 
AUSTRALIA,NYNGAN, 
AUSTRALIA,OAKEY, 
AUSTRALIA,OBAN, 
AUSTRALIA,OENPELLI, 
AUSTRALIA,OLYMPIC DAM, 
AUSTRALIA,ONSLOW, 
AUSTRALIA,OODNADATTA, 
AUSTRALIA,ORANGE, 
AUSTRALIA,ORBOST, 
AUSTRALIA,ORCHID BEACH, 
AUSTRALIA,ORD RIVER, 
AUSTRALIA,ORIENTOS, 
AUSTRALIA,ORPHEUS ISLAND RESORT, 
AUSTRALIA,OSBORNE ISLAND, 
AUSTRALIA,OUYEN, 
AUSTRALIA,PALM ISLAND, 
AUSTRALIA,PANDIE PANDIE, 
AUSTRALIA,PARABURDOO, 
AUSTRALIA,PARDOO, 
AUSTRALIA,PARKES, 
AUSTRALIA,PARNDANA, 
AUSTRALIA,PELICAN POINT, 
AUSTRALIA,PENNESHAW, 
AUSTRALIA,PENONG, 
AUSTRALIA,PEPPIMENARTI, 
AUSTRALIA,PERTH, 
AUSTRALIA,POINT SAMSON, 
AUSTRALIA,POINT WILSON, 
AUSTRALIA,PORT ADELAIDE, 
AUSTRALIA,PORT ALMA, 
AUSTRALIA,PORT ARTHUR, 
AUSTRALIA,PORT AUGUSTA, 
AUSTRALIA,PORT BONYTHON, 
AUSTRALIA,PORT BOTANY, 
AUSTRALIA,PORT CURTIS, 
AUSTRALIA,PORT DALRYMPLE, 
AUSTRALIA,PORT DOUGLAS, 
AUSTRALIA,PORT GILES, 
AUSTRALIA,PORT HEDLAND, 
AUSTRALIA,PORT HUNTER, 
AUSTRALIA,PORT HUON, 
AUSTRALIA,PORT JACKSON, 
AUSTRALIA,PORT KEATS, 
AUSTRALIA,PORT KEMBLA, 
AUSTRALIA,PORT LATTA, 
AUSTRALIA,PORT LINCOLN, 
AUSTRALIA,PORT MACQUARIE, 
AUSTRALIA,PORT PIRIE, 
AUSTRALIA,PORT STANLEY, 
AUSTRALIA,PORT STANVAC, 
AUSTRALIA,PORT STEPHENS, 
AUSTRALIA,PORT WALCOTT, 
AUSTRALIA,PORT WARRENDER, 
AUSTRALIA,PORTLAND, 
AUSTRALIA,PRICE, 
AUSTRALIA,PROPER BAY, 
AUSTRALIA,PROSERPINE, 
AUSTRALIA,QUEENSTOWN, 
AUSTRALIA,QUILPIE, 
AUSTRALIA,QUIRINDI, 
AUSTRALIA,RAMINGINING, 
AUSTRALIA,RAPID BAY, 
AUSTRALIA,RENMARK, 
AUSTRALIA,RICHMOND, 
AUSTRALIA,RISDON, 
AUSTRALIA,ROBINHOOD, 
AUSTRALIA,ROBINSON RIVER, 
AUSTRALIA,ROBINVALE, 
AUSTRALIA,ROCKHAMPTON, 
AUSTRALIA,ROCKHAMPTON DOWNS, 
AUSTRALIA,ROEBOURNE, 
AUSTRALIA,ROKEBY, 
AUSTRALIA,ROMA, 
AUSTRALIA,ROPER BAR, 
AUSTRALIA,ROPER VALLEY, 
AUSTRALIA,ROSEBERTH, 
AUSTRALIA,ROSELLA PLAINS, 
AUSTRALIA,ROTTNEST ISLAND, 
AUSTRALIA,ROY HILL, 
AUSTRALIA,RUTLAND PLAINS, 
AUSTRALIA,SAIBAI ISLAND, 
AUSTRALIA,SALADIN MARINE TERMINAL, 
AUSTRALIA,SALE, 
AUSTRALIA,SANDRINGHAM, 
AUSTRALIA,SANDSTONE, 
AUSTRALIA,SCONE, 
AUSTRALIA,SHARK BAY, 
AUSTRALIA,SHAW RIVER, 
AUSTRALIA,SHAY GAP, 
AUSTRALIA,SHEPPARTON, 
AUSTRALIA,SHUTE HARBOUR, 
AUSTRALIA,SILVER PLAINS, 
AUSTRALIA,SINGLETON, 
AUSTRALIA,SKUA VENTURE (OIL TERMINAL), 
AUSTRALIA,SMITH POINT, 
AUSTRALIA,SMITHTON, 
AUSTRALIA,SNAKE BAY, 
AUSTRALIA,SOUTH GALWAY, 
AUSTRALIA,SOUTH MOLLE ISLAND, 
AUSTRALIA,SOUTH WEST ROCKS, 
AUSTRALIA,SOUTHERN CROSS, 
AUSTRALIA,SOUTHPORT, 
AUSTRALIA,SPRING BAY, 
AUSTRALIA,SPRING CREEK, 
AUSTRALIA,SPRINGVALE, 
AUSTRALIA,SPRINGVALE, 
AUSTRALIA,ST GEORGE, 
AUSTRALIA,ST HELENS, 
AUSTRALIA,ST PAUL'S MISSION, 
AUSTRALIA,STANLEY, 
AUSTRALIA,STANTHORPE, 
AUSTRALIA,STARCKE, 
AUSTRALIA,STAWELL, 
AUSTRALIA,STEPHEN ISLAND, 
AUSTRALIA,STRADBROKE ISLAND, 
AUSTRALIA,STRAHAN, 
AUSTRALIA,STRATHMORE, 
AUSTRALIA,STREAKY BAY, 
AUSTRALIA,STURT CREEK, 
AUSTRALIA,SUE ISLAND, 
AUSTRALIA,SUNSHINE COAST, 
AUSTRALIA,SURFERS PARADISE, 
AUSTRALIA,SWAN HILL, 
AUSTRALIA,SYDNEY, 
AUSTRALIA,SYDNEY/AU-ROSE BAY, 
AUSTRALIA,SYDNEY/PALM BEACH SPB, 
AUSTRALIA,SYDNEY/SYDNEY WEST, 
AUSTRALIA,TABLELAND, 
AUSTRALIA,TAMWORTH, 
AUSTRALIA,TANBAR, 
AUSTRALIA,TANGALOOMA, 
AUSTRALIA,TARA, 
AUSTRALIA,TARCOOLA, 
AUSTRALIA,TAREE, 
AUSTRALIA,TAROOM, 
AUSTRALIA,TELFER, 
AUSTRALIA,TEMORA, 
AUSTRALIA,TENNANT CREEK, 
AUSTRALIA,TEWANTIN, 
AUSTRALIA,THANGOOL, 
AUSTRALIA,THARGOMINDAH, 
AUSTRALIA,THEDA, 
AUSTRALIA,THEODORE, 
AUSTRALIA,THEVENARD, 
AUSTRALIA,THURSDAY ISLAND, 
AUSTRALIA,THYLUNGRA, 
AUSTRALIA,TIBOOBURRA, 
AUSTRALIA,TIMBER CREEK, 
AUSTRALIA,TOBERMOREY, 
AUSTRALIA,TOCUMWAL, 
AUSTRALIA,TOM PRICE, 
AUSTRALIA,TOOWOOMBA, 
AUSTRALIA,TORWOOD, 
AUSTRALIA,TOWFORD BAY, 
AUSTRALIA,TOWNSVILLE, 
AUSTRALIA,TRARALGON, 
AUSTRALIA,TRIAL BAY, 
AUSTRALIA,TUMUT, 
AUSTRALIA,TURKEY CREEK, 
AUSTRALIA,UNDARRA, 
AUSTRALIA,URANGAN, 
AUSTRALIA,USELESS LOOP, 
AUSTRALIA,VANROOK, 
AUSTRALIA,VARANUS ISLAND, 
AUSTRALIA,VICTORIA RIVER DOWNS, 
AUSTRALIA,WAGGA WAGGA, 
AUSTRALIA,WALCHA, 
AUSTRALIA,WALGETT, 
AUSTRALIA,WALLAL, 
AUSTRALIA,WALLAROO, 
AUSTRALIA,WANGARATTA, 
AUSTRALIA,WARRACKNABEAL, 
AUSTRALIA,WARRAWAGINE, 
AUSTRALIA,WARRNAMBOOL, 
AUSTRALIA,WARWICK, 
AUSTRALIA,WATERLOO, 
AUSTRALIA,WAUCHOPE, 
AUSTRALIA,WAVE HILL, 
AUSTRALIA,WAVERNEY, 
AUSTRALIA,WEE WAA, 
AUSTRALIA,WEIPA, 
AUSTRALIA,WELSHPOOL, 
AUSTRALIA,WEST WYALONG, 
AUSTRALIA,WESTERNPORT, 
AUSTRALIA,WHYALLA, 
AUSTRALIA,WILCANNIA, 
AUSTRALIA,WILUNA, 
AUSTRALIA,WINDARRA, 
AUSTRALIA,WINDORAH, 
AUSTRALIA,WINTON, 
AUSTRALIA,WITTENOOM, 
AUSTRALIA,WOLLOGORANG, 
AUSTRALIA,WOLLONGONG, 
AUSTRALIA,WONDAI, 
AUSTRALIA,WONDOOLA, 
AUSTRALIA,WONTHAGGI, 
AUSTRALIA,WOODGREEN, 
AUSTRALIA,WOODIE WOODIE, 
AUSTRALIA,WOOMERA, 
AUSTRALIA,WROTHAM PARK, 
AUSTRALIA,WUDINNA, 
AUSTRALIA,WYNDHAM, 
AUSTRALIA,YALATA MISSION, 
AUSTRALIA,YALGOO, 
AUSTRALIA,YAM ISLAND, 
AUSTRALIA,YAMBA, 
AUSTRALIA,YAMPI, 
AUSTRALIA,YANGOONABIE, 
AUSTRALIA,YEELIRRIE, 
AUSTRALIA,YORKE ISLAND, 
AUSTRALIA,YORKETOWN, 
AUSTRALIA,YOUNG, 
AUSTRALIA,YUENDUMU, 
AUSTRIA,GRAZ, 
AUSTRIA,HOHENEMS, 
AUSTRIA,INNSBRUCK, 
AUSTRIA,KLAGENFURT, 
AUSTRIA,LAUTERACH, 
AUSTRIA,LINZ, 
AUSTRIA,SALZBURG, 
AUSTRIA,ST ANTON, 
AUSTRIA,VIENNA, 
AUSTRIA,ZURS/LECH, 
AZERBAIJAN,BAKU (BINE AIRPORT) , 
AZERBAIJAN,BAKU (HEYDAR ALIYEV INT. AIRPORT) , 
AZERBAIJAN,GYANDZHA, 
AZERBAIJAN,MAKHACHKALA, 
AZERBAIJAN,NAKHICHEVAN, 
BAHAMAS,ANDROS TOWN, 
BAHAMAS,ARTHUR'S TOWN, 
BAHAMAS,BIMINI, 
BAHAMAS,BIMINI/NORTH SPB, 
BAHAMAS,CAPE ELEUTHERA, 
BAHAMAS,CAT CAYS, 
BAHAMAS,CAT ISLAND, 
BAHAMAS,CHUB CAY, 
BAHAMAS,CLIFTON POINT, 
BAHAMAS,CONGO TOWN, 
BAHAMAS,CROOKED ISLAND, 
BAHAMAS,DEADMANS CAY/LONG ISLAND, 
BAHAMAS,DUNCAN TOWN, 
BAHAMAS,ELEUTHERA ISLAND, 
BAHAMAS,EXUMA ISLAND, 
BAHAMAS,FREEPORT, 
BAHAMAS,GEORGE TOWN, 
BAHAMAS,GOVERNORS HARBOUR, 
BAHAMAS,GRAND BAHAMA, 
BAHAMAS,GREAT HARBOUR, 
BAHAMAS,GREEN TURTLE, 
BAHAMAS,HARBOUR ISLAND, 
BAHAMAS,INAGUA, 
BAHAMAS,MANGROVE CAY, 
BAHAMAS,MARSH HARBOUR, 
BAHAMAS,MASTIC POINT, 
BAHAMAS,MATTHEW TOWN, 
BAHAMAS,MAYAGUANA, 
BAHAMAS,NASSAU, 
BAHAMAS,NASSAU/PARADISE ISLAND, 
BAHAMAS,NASSAU/SEAPLANE BASE, 
BAHAMAS,NEW BIGHT, 
BAHAMAS,NORMAN'S CAY, 
BAHAMAS,NORTH ELEUTHERA, 
BAHAMAS,OCEAN CAY, 
BAHAMAS,PITTS TOWN, 
BAHAMAS,POWELL POINT, 
BAHAMAS,ROCK SOUND, 
BAHAMAS,RUM CAY, 
BAHAMAS,SAN ANDROS, 
BAHAMAS,SAN SALVADOR, 
BAHAMAS,SOUTH ANDROS, 
BAHAMAS,SOUTH RIDING POINT, 
BAHAMAS,SPANISH WELLS, 
BAHAMAS,SPRING POINT, 
BAHAMAS,STANIEL CAY, 
BAHAMAS,STELLA MARIS, 
BAHAMAS,THE BIGHT, 
BAHAMAS,TREASURE CAY, 
BAHAMAS,WALKER'S CAY, 
BAHAMAS,WEST END, 
BAHRAIN,AL MUTAE, 
BAHRAIN,BAHRAIN, 
BAHRAIN,KHALIFA BIN SALMAN PORT, 
BAHRAIN,MANAMA, 
BAHRAIN,MINA SULMAN, 
BAHRAIN,SITRA, 
BANGLADESH,BARISAL, 
BANGLADESH,CHALNA, 
BANGLADESH,CHATTOGRAM, 
BANGLADESH,COMILLA, 
BANGLADESH,COX'S BAZAR, 
BANGLADESH,DHAKA, 
BANGLADESH,ISHURDI, 
BANGLADESH,JESSORE, 
BANGLADESH,KHULNA, 
BANGLADESH,MONGLA, 
BANGLADESH,NARAYANGANJ, 
BANGLADESH,RAJSHAHI, 
BANGLADESH,RANGPUR, 
BANGLADESH,SAIDPUR, 
BANGLADESH,SANDWIP, 
BANGLADESH,SHAMSHERNAGAR, 
BANGLADESH,SIRAJGANJ, 
BANGLADESH,SYLHET, 
BANGLADESH,THAKURGAON, 
BARBADOS,BRIDGETOWN, 
BELARUS,BREST, 
BELARUS,GOMEL, 
BELARUS,GRODNA, 
BELARUS,MINSK, 
BELARUS,MINSK/MINSK INTERNATIONAL 1, 
BELARUS,MOGILEV, 
BELARUS,VITEBSK, 
BELGIUM,ANTWERP, 
BELGIUM,ANTWERP CHURCHILL TERMINAL, 
BELGIUM,BRUGES, 
BELGIUM,BRUSSELS, 
BELGIUM,BRUSSELS/CHARLEROI BRUSSELS SO, 
BELGIUM,DOEL, 
BELGIUM,EVERGEM, 
BELGIUM,GHENT, 
BELGIUM,HASSELT, 
BELGIUM,JUPILLE-SUR-MEUSE, 
BELGIUM,KORTRIJK, 
BELGIUM,LIEGE, 
BELGIUM,MOERBEKE-WAAS, 
BELGIUM,NIEUWPOORT, 
BELGIUM,OSTEND, 
BELGIUM,RUPEL, 
BELGIUM,SCHILDE, 
BELGIUM,WINGENE, 
BELGIUM,ZEEBRUGGE, 
BELGIUM,ZELZATE, 
BELGIUM,ZOERSEL, 
BELIZE,BELIZE CITY, 
BELIZE,BELIZE CITY/MUNICIPAL, 
BELIZE,BELMOPAN, 
BELIZE,BIG CREEK, 
BELIZE,CAYE CAULKER, 
BELIZE,CAYE CHAPEL, 
BELIZE,COLINTO, 
BELIZE,COROZAL, 
BELIZE,DANGRIGA, 
BELIZE,INDEPENDENCE, 
BELIZE,MANATEE, 
BELIZE,MELINDA, 
BELIZE,ORANGE WALK, 
BELIZE,PLACENCIA, 
BELIZE,PUNTA GORDA, 
BELIZE,SAN IGNACIO, 
BELIZE,SAN PEDRO, 
BELIZE,SANTA CRUZ, 
BELIZE,SARTANEJA, 
BELIZE,SILVER CREEK, 
BENIN,COTONOU, 
BENIN,DJOUGOU, 
BENIN,KANDI, 
BENIN,NATITINGOU, 
BENIN,PARAKOU, 
BENIN,PORT NOVO, 
BENIN,SAVE, 
BENIN,SEME TERMINAL, 
BERMUDA,BERMUDA/NAS, 
BERMUDA,FREEPORT, 
BERMUDA,HAMILTON, 
BERMUDA,HARBOR ISLAND, 
BERMUDA,ST GEORGES, 
BHUTAN,PARO, 
BOLIVIA,APOLO, 
BOLIVIA,ASCENSION, 
BOLIVIA,BAURES, 
BOLIVIA,BERMEJO, 
BOLIVIA,CAMIRI, 
BOLIVIA,COBIJA, 
BOLIVIA,COCHABAMBA, 
BOLIVIA,CONCEPCION, 
BOLIVIA,GUAQUI, 
BOLIVIA,GUAYARAMERIN, 
BOLIVIA,HUACARAJE, 
BOLIVIA,LA PAZ, 
BOLIVIA,MAGDALENA, 
BOLIVIA,MONTEAGUDO, 
BOLIVIA,ORURO, 
BOLIVIA,POTOSI, 
BOLIVIA,PUERTO BUSCH, 
BOLIVIA,PUERTO RICO, 
BOLIVIA,PUERTO SUAREZ, 
BOLIVIA,REYES, 
BOLIVIA,RIBERALTA, 
BOLIVIA,ROBORE, 
BOLIVIA,RURRENABAQUE, 
BOLIVIA,SAN BORJA, 
BOLIVIA,SAN IGNACIO DE M, 
BOLIVIA,SAN IGNACIO DE VELASCO, 
BOLIVIA,SAN JAVIER, 
BOLIVIA,SAN JOAQUIN, 
BOLIVIA,SAN JOSE, 
BOLIVIA,SAN MATIAS, 
BOLIVIA,SAN RAMON, 
BOLIVIA,SANTA ANA, 
BOLIVIA,SANTA CRUZ, 
BOLIVIA,SANTA CRUZ/VIRU VIRU INTL, 
BOLIVIA,SANTA ROSA, 
BOLIVIA,SUCRE, 
BOLIVIA,TARIJA, 
BOLIVIA,TRINIDAD, 
BOLIVIA,VALLEGRANDE, 
BOLIVIA,VILLAMONTES, 
BOLIVIA,YACUIBA, 
"BONAIRE, SAINT EUSTATIUS AND SABA",BONAIRE, 
"BONAIRE, SAINT EUSTATIUS AND SABA",GOTO, 
"BONAIRE, SAINT EUSTATIUS AND SABA",KRALENDIJK , 
"BONAIRE, SAINT EUSTATIUS AND SABA",SABA ISLAND, 
"BONAIRE, SAINT EUSTATIUS AND SABA",ST EUSTATIUS, 
BOSNIA AND HERZEGOVINA,BANJA LUKA, 
BOSNIA AND HERZEGOVINA,MOSTAR, 
BOSNIA AND HERZEGOVINA,SARAJEVO, 
BOSNIA AND HERZEGOVINA,TUZLA, 
BOTSWANA,FRANCISTOWN, 
BOTSWANA,GABORONE, 
BOTSWANA,GHANZI, 
BOTSWANA,HUKUNTSI, 
BOTSWANA,JWANENG, 
BOTSWANA,KASANE, 
BOTSWANA,KHWAI RIVER LODGE, 
BOTSWANA,LOBATSE, 
BOTSWANA,MAUN, 
BOTSWANA,ORAPA, 
BOTSWANA,SAVUTI, 
BOTSWANA,SELEBI-PHIKWE, 
BOTSWANA,SHAKAWE, 
BOTSWANA,SUAPAN, 
BOTSWANA,TSABONG, 
BOTSWANA,TULI LODGE, 
BRAZIL,ALCANTARA, 
BRAZIL,ALEGRETE, 
BRAZIL,ALENQUER, 
BRAZIL,ALMENARA, 
BRAZIL,ALTA FLORESTA, 
BRAZIL,ALTAMIRA, 
BRAZIL,ALTO PARNAIBA, 
BRAZIL,ANAPOLIS, 
BRAZIL,ANGRA DOS REIS, 
BRAZIL,ANTONINA, 
BRAZIL,APUCARANA, 
BRAZIL,ARACAJU, 
BRAZIL,ARACATUBA, 
BRAZIL,ARAGARCAS, 
BRAZIL,ARAGUAINA, 
BRAZIL,ARAPIRACA, 
BRAZIL,ARAPONGAS, 
BRAZIL,ARAPOTI, 
BRAZIL,ARARAQUARA, 
BRAZIL,ARATU, 
BRAZIL,ARAXA, 
BRAZIL,ARIPUANA, 
BRAZIL,ARIQUEMES, 
BRAZIL,ARRAIAS, 
BRAZIL,ARUJA, 
BRAZIL,ASSIS, 
BRAZIL,BAGE, 
BRAZIL,BALSAS, 
BRAZIL,BARBELOS, 
BRAZIL,BARRA, 
BRAZIL,BARRA DO CORDA, 
BRAZIL,BARRA DO GARCAS, 
BRAZIL,BARREIRAS, 
BRAZIL,BARREIRINHAS, 
BRAZIL,BARRETOS, 
BRAZIL,BAURU, 
BRAZIL,BELEM, 
BRAZIL,BELMONTE, 
BRAZIL,BELO HORIZONTE, 
BRAZIL,BELO HORIZONTE, 
BRAZIL,BELO HORIZONTE/PAMPULHA, 
BRAZIL,BENJAMIN CONSTANT, 
BRAZIL,BENTO GONCALVES, 
BRAZIL,BIRIGUI, 
BRAZIL,BLUMENAU, 
BRAZIL,BOA VISTA, 
BRAZIL,BOCA DO ACRE, 
BRAZIL,BOM JESUS DA LAPA, 
BRAZIL,BORBA, 
BRAZIL,BOTUCATU, 
BRAZIL,BRAGANCA PAULISTA, 
BRAZIL,BRASILIA, 
BRAZIL,BREVES, 
BRAZIL,BRUMADO, 
BRAZIL,BUZIOS, 
BRAZIL,CABEDELO, 
BRAZIL,CABO FRIO, 
BRAZIL,CABO FRIO, 
BRAZIL,CACADOR, 
BRAZIL,CACERES, 
BRAZIL,CACHOEIRA, 
BRAZIL,CACHOEIRA DO SUL, 
BRAZIL,CACHOEIRO ITAPEMIRIM, 
BRAZIL,CACOAL, 
BRAZIL,CALDAS NOVAS, 
BRAZIL,CAMACARI, 
BRAZIL,CAMETA, 
BRAZIL,CAMOCIM, 
BRAZIL,CAMPINA GRANDE, 
BRAZIL,CAMPINAS, 
BRAZIL,CAMPO BOM, 
BRAZIL,CAMPO GRANDE, 
BRAZIL,CAMPO MOURAO, 
BRAZIL,CAMPOS, 
BRAZIL,CAMPOS DO JORDAO, 
BRAZIL,CANA BRAVA, 
BRAZIL,CANARANA, 
BRAZIL,CANAVIEIRAS, 
BRAZIL,CANELA, 
BRAZIL,CANOAS, 
BRAZIL,CARAJAS, 
BRAZIL,CARAUARI, 
BRAZIL,CARAVELAS, 
BRAZIL,CAROLINA, 
BRAZIL,CARUARU, 
BRAZIL,CARUTAPERA, 
BRAZIL,CASCAVEL, 
BRAZIL,CASSILANDIA, 
BRAZIL,CASTANHAL, 
BRAZIL,CATAGUASES, 
BRAZIL,CATALAO, 
BRAZIL,CAXIAS DO SUL, 
BRAZIL,CHAPECO, 
BRAZIL,COARI, 
BRAZIL,COLORADO DO OESTE, 
BRAZIL,CONCEICAO DO ARAGUAIA, 
BRAZIL,CONCORDIA, 
BRAZIL,CONFREZA, 
BRAZIL,CONSELHEIRO LAFAIETE, 
BRAZIL,CORNELIO PROCOPIO, 
BRAZIL,CORUMBA, 
BRAZIL,COSTA MARQUES, 
BRAZIL,CRISCIUMA, 
BRAZIL,CRUZ ALTA, 
BRAZIL,CRUZEIRO DO SUL, 
BRAZIL,CUIABA, 
BRAZIL,CURITIBA, 
BRAZIL,CURITIBA./BACACHERI, 
BRAZIL,CURRAIS NOVOS, 
BRAZIL,CURURUPU, 
BRAZIL,DIAMANTINO, 
BRAZIL,DIANOPOLIS, 
BRAZIL,DIVINOPOLIS, 
BRAZIL,DOM PEDRITO, 
BRAZIL,DOURADOS, 
BRAZIL,DRACENA, 
BRAZIL,DUQUE DE CAXIAS, 
BRAZIL,EIRUNEPE, 
BRAZIL,ERECHIM, 
BRAZIL,ESPINOSA, 
BRAZIL,FEIJO, 
BRAZIL,FEIRA DE SANTANA, 
BRAZIL,FERNANDO DE NORONHA, 
BRAZIL,FLORIANO, 
BRAZIL,FLORIANOPOLIS, 
BRAZIL,FORTALEZA, 
BRAZIL,FRANCA, 
BRAZIL,FRANCISCO BELTRAO, 
BRAZIL,GEBIG, 
BRAZIL,GOIANIA, 
BRAZIL,GOVERNADOR VALADARES, 
BRAZIL,GRAMADO, 
BRAZIL,GRAVATAI, 
BRAZIL,GUADALUPE, 
BRAZIL,GUAIRA, 
BRAZIL,GUAJARA-MIRIM, 
BRAZIL,GUANAMBI, 
BRAZIL,GUARAPARI, 
BRAZIL,GUARAPUAVA, 
BRAZIL,GUARATINGUETA, 
BRAZIL,GUARULHOS, 
BRAZIL,GUIMARAES, 
BRAZIL,GURUPI, 
BRAZIL,HORIZONTINA, 
BRAZIL,ICOARACI, 
BRAZIL,IGUASSU FALLS, 
BRAZIL,IGUATU, 
BRAZIL,IJUI, 
BRAZIL,ILHA SOLTEIRA, 
BRAZIL,ILHEUS, 
BRAZIL,IMBITUBA, 
BRAZIL,IMPERATRIZ, 
BRAZIL,IPATINGA, 
BRAZIL,IPIAU, 
BRAZIL,IPIRANGA, 
BRAZIL,IRECE, 
BRAZIL,ITABUNA, 
BRAZIL,ITACOATIARA, 
BRAZIL,ITAGUAI , 
BRAZIL,ITAITUBA, 
BRAZIL,ITAJAI, 
BRAZIL,ITAMBACURI, 
BRAZIL,ITAPERUNA, 
BRAZIL,ITAPOA , 
BRAZIL,ITAQUI, 
BRAZIL,ITAUBA, 
BRAZIL,ITUBERA, 
BRAZIL,ITUMBIARA, 
BRAZIL,JACAREACANGA, 
BRAZIL,JACOBINA, 
BRAZIL,JALES, 
BRAZIL,JANUARIA, 
BRAZIL,JARAGUA DO SUL, 
BRAZIL,JATAI, 
BRAZIL,JEQUIE, 
BRAZIL,JI-PARANA, 
BRAZIL,JOACABA, 
BRAZIL,JOAO PESSOA, 
BRAZIL,JOINVILLE, 
BRAZIL,JUARA, 
BRAZIL,JUAZEIRO DO NORTE, 
BRAZIL,JUINA, 
BRAZIL,JUIZ DE FORA, 
BRAZIL,JURUENA, 
BRAZIL,LABREA, 
BRAZIL,LAGES, 
BRAZIL,LAJEADO, 
BRAZIL,LENCOIS, 
BRAZIL,LENCOIS PAULISTA, 
BRAZIL,LEOPOLDINA, 
BRAZIL,LINS, 
BRAZIL,LIVRAMENTO, 
BRAZIL,LONDRINA, 
BRAZIL,LONTRAS, 
BRAZIL,MACAE, 
BRAZIL,MACAPA, 
BRAZIL,MACAU, 
BRAZIL,MACEIO, 
BRAZIL,MAFRA, 
BRAZIL,MANAUS, 
BRAZIL,MANICORE, 
BRAZIL,MARABA, 
BRAZIL,MARILIA, 
BRAZIL,MARINGA, 
BRAZIL,MATO GROSSO, 
BRAZIL,MATUPA, 
BRAZIL,MAUES, 
BRAZIL,MINACU, 
BRAZIL,MIRACEMA DO NORTE, 
BRAZIL,MOGI DAS CRUZES, 
BRAZIL,MONTE ALEGRE, 
BRAZIL,MONTE DOURADO, 
BRAZIL,MONTE NEGRO, 
BRAZIL,MONTES CLAROS, 
BRAZIL,MOSSORO, 
BRAZIL,MUCURI, 
BRAZIL,MUNGUBA, 
BRAZIL,NANUQUE, 
BRAZIL,NATAL, 
BRAZIL,NAVEGANTES, 
BRAZIL,NIQUELANDIA, 
BRAZIL,NITEROI, 
BRAZIL,NITEROI, 
BRAZIL,NOVA XAVANTINA, 
BRAZIL,NOVO ARIPUANA, 
BRAZIL,NOVO HAMBURGO, 
BRAZIL,OBIDOS, 
BRAZIL,OIAPOQUE, 
BRAZIL,ORIXIMINA, 
BRAZIL,OSASCO, 
BRAZIL,OURILANDIA, 
BRAZIL,OURINHOS, 
BRAZIL,PALMAS, 
BRAZIL,PARANAGUA, 
BRAZIL,PARANAIBA, 
BRAZIL,PARANAVAI, 
BRAZIL,PARINTINS, 
BRAZIL,PARNAIBA, 
BRAZIL,PASSO FUNDO, 
BRAZIL,PASSOS, 
BRAZIL,PATO BRANCO, 
BRAZIL,PATOS DE MINAS, 
BRAZIL,PAULO AFONSO, 
BRAZIL,PECEM, 
BRAZIL,PELOTAS, 
BRAZIL,PETROLINA, 
BRAZIL,PETROPOLIS, 
BRAZIL,PICOS, 
BRAZIL,PIMENTA BUENO, 
BRAZIL,PINHEIRO, 
BRAZIL,PIRACICABA, 
BRAZIL,PIRAPORA, 
BRAZIL,PIRASSUNUNGA, 
BRAZIL,PITINGA, 
BRAZIL,POCOS DE CALDAS, 
BRAZIL,PONTA DA MADEIRA, 
